Date,Agency,Category,Title,Link
1. October 2025,"Health Sciences Authority (HSA), Singapore",Guidance,Launch of eCTD Portal for test submissions,https://www.linkedin.com/feed/update/urn:li:activity:7379021596126101504?
1. October 2025,International Medical Device Regulators Forum,Meeting,"OUTCOME STATEMENT 28th Session of the International Medical Device Regulators Forum 15-19 September 2025 Sapporo, Hokkaido, JAPAN",https://www.linkedin.com/feed/update/urn:li:activity:7379016792599445504?
1. October 2025,Akanksha Jain,Post,3 Ways to Build a Risk-Awareness Culture in Clinical Research,https://www.linkedin.com/feed/update/urn:li:activity:7378987029130387456?
1. October 2025,BARBARA PIROLA,Guidance,Computer Software Assurance for Production and Quality System Software,https://www.linkedin.com/feed/update/urn:li:activity:7379054997432422403?
1. October 2025,BARBARA PIROLA,Post,Sustaining Quality Initiantives,https://www.linkedin.com/feed/update/urn:li:activity:7379175014207655937?
30. September 2025,Galyna Cordero,Article,Under Pressure:The QPPV’s Non-Negotiable Role in Pharmacovigilance Crisis Management,https://www.linkedin.com/feed/update/urn:li:activity:7378759862106685440?
30. September 2025,Galyna Cordero,Article,EU Pharmacovigilance Legislation — what every PV specialist must know,https://www.linkedin.com/feed/update/urn:li:activity:7378771894809817088?
30. September 2025,Ashley A,Post,EU MDR & Languages: Why English Isn’t Always Enough,https://www.linkedin.com/feed/update/urn:li:activity:7378746585104658432?
30. September 2025,BARBARA PIROLA,Post,Systemic Compliance Failures in Pharma Manufacturing & QC,https://www.linkedin.com/feed/update/urn:li:activity:7378741199530086400?
30. September 2025,Zafar Zahid,Post,CAPA in Medical Devices:It's Your Quality Backbone,https://www.linkedin.com/feed/update/urn:li:activity:7378730656123682816?
30. September 2025,European Medicines Agency,Paper,Reflection paper on Patient Experience Data – make your views heard,https://www.linkedin.com/feed/update/urn:li:activity:7378664546510716929?
30. September 2025,"Therapeutic Goods Administration (TGA), Australia",Guidance,Understanding the legislative framework for listed medicines,https://www.linkedin.com/feed/update/urn:li:activity:7378656344654110720?
30. September 2025,USA Food & Drug Administration FDA,Guidance,E20 Adaptive Designs for Clinical Trials,https://www.linkedin.com/feed/update/urn:li:activity:7378653217078878208?
30. September 2025,USA Food & Drug Administration FDA,Publication,The Development and Use of Office of New Drugs Custom Medical Queries for Safety Analyses of Clinical Trial Data,https://www.linkedin.com/feed/update/urn:li:activity:7378661848868610048?
30. September 2025,Dr C. Sheela Sasikumar,Post,Approval is NOT the End: Most people believe a drug’s journey ends the day it’s approved.,https://www.linkedin.com/feed/update/urn:li:activity:7378633296739684352?
30. September 2025,BARBARA PIROLA,Post,GXP VIOLATIONS:Why is 'Testing into Compliance' Prohibited,https://www.linkedin.com/feed/update/urn:li:activity:7378640788047446016?
30. September 2025,LSC Group,News,DHF Design,https://www.linkedin.com/feed/update/urn:li:activity:7378643477284229120?
 29. September 2025,MedTech Leading Voice,Webinar,EU AI Act Count Down,https://www.linkedin.com/feed/update/urn:li:activity:7378452814512984064?
29. September 2025,MedTech Leading Voice,Flipbook,MedTech Leading Voice Regulatory Roundup Monday 29. September 2025,https://www.linkedin.com/feed/update/urn:li:activity:7378383117172019200?
 29. September 2025,,Guidance,Classification of Active Pharmaceutical Substances as regards their Supply,https://www.linkedin.com/feed/update/urn:li:activity:7378439596268810240?
 29. September 2025,European Directorate for the Quality of Medicines & HealthCare,Guidance,Classification of Active Pharmaceutical Substances as regards their Supply,https://www.linkedin.com/posts/martink2_medicaldevices-invitrodiagnostics-combinationproducts-activity-7378384613792071681-v8zp?
 29. September 2025,Tasha Mohseni,Post,New house bill introduced to direct The National Institutes of Health to reinstate funding to recipients of grants or other awards,https://www.linkedin.com/feed/update/urn:li:activity:7378409851280007168? 
 29. September 2025,BARBARA PIROLA,Reflection paper,EMA JUST PUBLISHED Reflection paper on patient experience data for public consultation until 31 January 2026,https://www.linkedin.com/feed/update/urn:li:activity:7378409894426791936?
 29. September 2025,BARBARA PIROLA,Post,PCCP & AI:Building Trust in Adaptive Medical Technologies,https://www.linkedin.com/feed/update/urn:li:activity:7378365272820269056?
 29. September 2025,BARBARA PIROLA,Post,Accelerated Medicines Approval: Opportunity or Risk for Quality?,https://www.linkedin.com/feed/update/urn:li:activity:7378283584282943490?
 29. September 2025,Sourabh Bansal,Post,Investigation Report for the Use of Unreleased Raw Material During the Manufacturing,https://www.linkedin.com/feed/update/urn:li:activity:7378271181159849984?
 29. September 2025,Akanksha Jain,Flipbook,"Global Regulatory Readiness: How Medical Device Companies Can Align with ISO 13485, MDR, and FDA QSR",https://www.linkedin.com/feed/update/urn:li:activity:7378267557331496960?
29. September 2025,European Commission,Regulation,"(EU)2017/745 assignment of UDI for spectacle frames, spectacle lenses etc.",https://www.linkedin.com/feed/update/urn:li:activity:7376486210795642880?
29. September 2025,European Commission,Report,Explainable AI in Cardiovascular Health,https://www.linkedin.com/feed/update/urn:li:activity:7376494967910981632?
29. September 2025,European Commission,Report,The Role of Healthcare in Reducing Inequalities and Poverty in the EU,https://www.linkedin.com/feed/update/urn:li:activity:7377631462755573760?
29. September 2025,European Medicines Agency,Guidance,"Various categories of variation, Chapters II, IIa, III and IV (EC) No 1234/2008",https://www.linkedin.com/feed/update/urn:li:activity:7376152715011334144?
29. September 2025,Health Canada,Guidance,Draft guidance on the plain language labelling regulations for prescription drugs,https://www.linkedin.com/feed/update/urn:li:activity:7377212817613168640?
29. September 2025,International Council for Harmonisation,Guidance,The ICH E2D(R1) Guideline reaches Step 4 of the ICH Process,https://www.linkedin.com/feed/update/urn:li:activity:7376601668919984130?
29. September 2025,Medical Device Authority Malaysia,Announcement,Malaysia now a Member of Medical Device Single Audit Program (MDSAP),https://www.linkedin.com/feed/update/urn:li:activity:7377219146545143808?
29. September 2025,Medicines and Healthcare products Regulatory Agency,Guidance,Drugs and pharmaceutical electronic market information tool (eMIT),https://www.linkedin.com/feed/update/urn:li:activity:7376595803009650689?
29. September 2025,Medicines and Healthcare products Regulatory Agency,Guidance,Clinical investigations for medical devices,https://www.linkedin.com/feed/update/urn:li:activity:7377327198321557504?
29. September 2025,"NMPA-National Medical Products Administration, Peoples Republic of China",Standards,Issuance of 15 Medical Device Industry Standards (No. 92 of 2025),https://www.linkedin.com/feed/update/urn:li:activity:7376166859806625792?
29. September 2025,"NMPA-National Medical Products Administration, Peoples Republic of China",Guidance,Principles for On-site Inspection of Medical Device Online Sales QMS,https://www.linkedin.com/feed/update/urn:li:activity:7377624985957199872?
29. September 2025,South African Health Products Regulatory Authority,Guidance,ISO13485 prerequisite for approval of a Medical Device Establishment Licence,https://www.linkedin.com/feed/update/urn:li:activity:7376161061315563520?
29. September 2025,Swissmedic,Forms,Swissmedic Forms for September 2025,
29. September 2025,Swissmedic,Guidance,Swissdamed Technical documentation,https://www.linkedin.com/feed/update/urn:li:activity:7376481080196898816?
29. September 2025,Swissmedic,Guidance,"Reporting adverse reactions during a clinical trial with ATMPs,",https://www.linkedin.com/feed/update/urn:li:activity:7377597738122752000?
29. September 2025,"Therapeutic Goods Administration (TGA), Australia",Guidance,Understanding the medical device application audit process,https://www.linkedin.com/feed/update/urn:li:activity:7376849944235675648?
29. September 2025,"Therapeutic Goods Administration (TGA), Australia",Guidance,Understanding selection criteria for medical device application audits,https://www.linkedin.com/feed/update/urn:li:activity:7376849429204508672?
29. September 2025,USA Food & Drug Administration FDA,Guidance,Enforcement Policies for In Vitro Diagnostic Tests Section 564 Emergency,https://www.linkedin.com/feed/update/urn:li:activity:7376154800796893184?
29. September 2025,USA Food & Drug Administration FDA,Guidance,Malaria: Developing Drugs for Treatment,https://www.linkedin.com/feed/update/urn:li:activity:7376156916852350977?
29. September 2025,USA Food & Drug Administration FDA,Guidance,Computer Software Assurance for Production and Quality System Software,https://www.linkedin.com/feed/update/urn:li:activity:7376478427542872065?
29. September 2025,USA Food & Drug Administration FDA,Guidance,Expedited Programs for Regenerative Medicine Therapies for Serious Conditions,https://www.linkedin.com/feed/update/urn:li:activity:7376641292857921536?
29. September 2025,USA Food & Drug Administration FDA,Guidance,Methods to Capture Safety & Efficacy Data for Cell & Gene Therapy Products,https://www.linkedin.com/feed/update/urn:li:activity:7376640099603619840?
29. September 2025,USA Food & Drug Administration FDA,Guidance,Innovative Designs for Clinical Trials of Cellular & Gene Therapy Products,https://www.linkedin.com/feed/update/urn:li:activity:7376638866163933184?
28. September 2025,MedTech Leading Voice,Newsletter,MDCG 2025-X Trend Reporting Q&A: Trend Reporting Gets Concrete,https://www.linkedin.com/feed/update/urn:li:activity:7378095956384227329?
28. September 2025,MedTech Leading Voice,Video/Article,The QA/RA Week That Was 21.-27. September 2025,https://www.linkedin.com/feed/update/urn:li:activity:7378024459678490624?
28. September 2025,Amar Dinesh Singh,Video,Chapter -5 | Part-3|Grant of Import license MD 15 |Import License|L-12|CDSCO MDR 2017 regulation,https://www.linkedin.com/feed/update/urn:li:activity:7378095214466547712?
28. September 2025,BARBARA PIROLA,Post,GXP COMPLIANCE-From Compliance to Competitive Advantage:Rethinking QC Labs,https://www.linkedin.com/feed/update/urn:li:activity:7378073580879831040?
28. September 2025,BARBARA PIROLA,Post,AI + Lean Six Sigma in Pharmaceuticals: A Strategic Fusion,https://www.linkedin.com/feed/update/urn:li:activity:7377966551850729472?
28. September 2025,Galyna Cordero,Article,Ready to become a pharmacovigilance pro? Here’s a short roadmap,https://www.linkedin.com/feed/update/urn:li:activity:7377846625701994496?
28. September 2025,Galyna Cordero,Article,AI Tools in Pharmacovigilance: From Hype to Validated Practice,https://www.linkedin.com/feed/update/urn:li:activity:7377841348604821504?
28. September 2025,Galyna Cordero,Article,How to account staff ( FTE) for pharmacovigilance department,https://www.linkedin.com/feed/update/urn:li:activity:7377835339257782272?
28. September 2025,Galyna Cordero,Video,Pharmacovigilance education,https://www.linkedin.com/feed/update/urn:li:activity:7377798763421147137?
27. September 2025,BARBARA PIROLA,Post,UK National Commission on the Regulation of AI in Healthcare,https://www.linkedin.com/feed/update/urn:li:activity:7377697249906229249?
27. September 2025,MedTech Leading Voice,Video,Preview MedTech Leading Voice Regulatory Roundup Monday 29. September 2025,https://www.linkedin.com/feed/update/urn:li:activity:7377658283945373696?
27. September 2025,European Commission,Report,The Role of Healthcare in Reducing Inequalities and Poverty in the EU,https://www.linkedin.com/feed/update/urn:li:activity:7377631462755573760?
27. September 2025,"NMPA-National Medical Products Administration, Peoples Republic of China",Guidance,Printing and Distributing the Guiding Principles for On-site Inspection of Medical Device Online Sales Quality Management Standards,https://www.linkedin.com/feed/update/urn:li:activity:7377624985957199872?
27. September 2025,Swissmedic,Guidance,"Mandatory reporting of adverse reactions during a clinical trial with ATMPs, other products (bacteriophages, etc.) and procedures",https://www.linkedin.com/feed/update/urn:li:activity:7377597738122752000?
27. September 2025,Pharmaguide Hub,Post,Investigation Report for Trend Analysis Result of Ph Test Found Out of Limit during Review of Phase III Water Report,https://www.linkedin.com/feed/update/urn:li:activity:7377552941651697664?
26. September 2025,Jonas Alfredsson,Webinar,List of Applicable Regulations and Standards — Free Kick-off Session,https://www.linkedin.com/feed/update/urn:li:activity:7377340771403743232?
26. September 2025,Tasha Mohseni,Post,Protecting American Research and Talent Act,https://www.linkedin.com/feed/update/urn:li:activity:7377375086464577536?
26. September 2025,Medicines and Healthcare products Regulatory Agency,Guidance,Clinical investigations for medical devices,https://www.linkedin.com/feed/update/urn:li:activity:7377327198321557504?
26. September 2025,Medical Device Authority Malaysia,News,Recognition of the Medical Device Authority (MDA) as an Affiliate Member of the Medical Device Single Audit Program (MDSAP) and Utilization of MDSAP Reports and Certificates,https://www.linkedin.com/feed/update/urn:li:activity:7377219146545143808?
26. September 2025,Health Canada,Guidance,Draft guidance on the plain language labelling regulations for prescription drugs,https://www.linkedin.com/feed/update/urn:li:activity:7377212817613168640?
26. September 2025,Sourabh Bansal,Post,Investigation Report for Tds Observed Out Of Limit in Purified Water during routine QC Test,https://www.linkedin.com/feed/update/urn:li:activity:7377210864669618176?
26. September 2025,Akanksha Jain,Poll,"In clinical research, what is the biggest challenge limiting the effectiveness of QMS today",https://www.linkedin.com/feed/update/urn:li:activity:7377175084945293312?
26. September 2025,Ashish Singhal,Webinar,GACP: A Lifeline in an Evolving Cannabis Industry,https://www.linkedin.com/feed/update/urn:li:activity:7377149558155481088?
26. September 2025,BARBARA PIROLA,Post,EDQM to play key role in strengthening African medicines regulation,https://www.linkedin.com/feed/update/urn:li:activity:7377059650506149889?
26. September 2025,BARBARA PIROLA,Post,Accelerating Clinical Trials in the EU,https://www.linkedin.com/feed/update/urn:li:activity:7377212489861726208?
26. September 2025,Gretchen Lubbe,Library,Check out KPI Fire's incredible library of free resources,https://www.linkedin.com/feed/update/urn:li:activity:7377046642933436416?
25. September 2025,Hoodin,Webinar,List of Applicable Regulations and Standards — Free Kick-off Session,https://www.linkedin.com/feed/update/urn:li:activity:7376876852528717825?
25. September 2025,Nataliya Nedkova,Post,Passing Regulatory Compliance,https://www.linkedin.com/feed/update/urn:li:activity:7376922627732312064?
25. September 2025,Zafar Zahid,Post,Forget what you know about quality control,https://www.linkedin.com/feed/update/urn:li:activity:7376891501345333248?
25. September 2025,"Therapeutic Goods Administration (TGA), Australia",Guidance,Understanding selection criteria for medical device application audits,https://www.linkedin.com/feed/update/urn:li:activity:7376849429204508672?
25. September 2025,"Therapeutic Goods Administration (TGA), Australia",Guidance,Understanding the medical device application audit process,https://www.linkedin.com/feed/update/urn:li:activity:7376849944235675648?
25. September 2025,BARBARA PIROLA,Guidance,The ICH E2D(R1) Guideline reached Step 4 of the ICH process,https://www.linkedin.com/feed/update/urn:li:activity:7376828798601887744?
25. September 2025,Tasha Mohseni,Poll,Incentive-Paid subscription for the Research Compliance Chronicle,https://www.linkedin.com/feed/update/urn:li:activity:7376691668827168768?
25. September 2025,Akanksha Jain,Guidance,Computer Software Assurance for Production and Quality System Software,https://www.linkedin.com/feed/update/urn:li:activity:7376812718701547520?
25. September 2025,Sharmila Bhatt,Guidance,Computer Software Assurance for Production and Quality System Software,https://www.linkedin.com/feed/update/urn:li:activity:7376790691953348608?
25. September 2025,Pat Bhatt,Guidance,Computer Software Assurance for Production and Quality System Software,https://www.linkedin.com/feed/update/urn:li:activity:7376794536829751296?
25. September 2025,Pharmaguide Hub,Post,Investigation Report for the Observation of Small Broken Glass Pieces in Ampoules,https://www.linkedin.com/feed/update/urn:li:activity:7376809037889400832?
24. September 2025,BARBARA PIROLA,Post,Paracetamol Use During Pregnancy: What Do the Regulators Say?,https://www.linkedin.com/feed/update/urn:li:activity:7376655350797783040?
24. September 2025,USA Food & Drug Administration FDA,Guidance,Expedited Programs for Regenerative Medicine Therapies for Serious Conditions,https://www.linkedin.com/feed/update/urn:li:activity:7376641292857921536?
24. September 2025,USA Food & Drug Administration FDA,Guidance,Innovative Designs for Clinical Trials of Cellular and Gene Therapy Products in Small Populations,https://www.linkedin.com/feed/update/urn:li:activity:7376638866163933184?
24. September 2025,USA Food & Drug Administration FDA,Guidance,Postapproval Methods to Capture Safety and Efficacy Data for Cell and Gene Therapy Products,https://www.linkedin.com/feed/update/urn:li:activity:7376640099603619840?
24. September 2025,Tasha Mohseni,Post,"The FDA issued four guidance documents today, one of note entitled, Computer Software Assurance for Production and Quality System Software",https://www.linkedin.com/feed/update/urn:li:activity:7376614387047923713?
24. September 2025,International Council for Harmonisation,Guidance,The ICH E2D(R1) Guideline reaches Step 4 of the ICH Process,https://www.linkedin.com/feed/update/urn:li:activity:7376601668919984130?
24. September 2025,Medicines and Healthcare products Regulatory Agency,Guidance,Drugs and pharmaceutical electronic market information tool (eMIT),https://www.linkedin.com/feed/update/urn:li:activity:7376595803009650689?
24. September 2025,Joby Semmler LSC Group,Article,Warning Letter Update,https://www.linkedin.com/feed/update/urn:li:activity:7376515696081473536?
24. September 2025,Joby Semmler LSC Group,Article,cGMP Manufacturing News,https://www.linkedin.com/feed/update/urn:li:activity:7376615879234551808?
24. September 2025,Brian Newbery,Flipbook,Guide to Root Cause Analysis,https://www.linkedin.com/feed/update/urn:li:activity:7376549442734379008? 
24. September 2025,European Commission,Report,Explainable AI in Cardiovascular Health,https://www.linkedin.com/feed/update/urn:li:activity:7376494967910981632?
24. September 2025,European Union,Regulation,"Commission Delegated Regulation (EU) 2025/1920 of 12 June 2025 amending Regulation (EU) 2017/745 of the European Parliament and of the Council, as regards the assignment of Unique Device Identifiers for spectacle frames, spectacle lenses and ready-to-wear reading spectacles",https://www.linkedin.com/feed/update/urn:li:activity:7376486210795642880?
24. September 2025,Swissmedic,Guidance,Swissdamed Technical documentation,https://www.linkedin.com/feed/update/urn:li:activity:7376481080196898816?
24. September 2025,USA Food & Drug Administration FDA,Guidance,Computer Software Assurance for Production and Quality System Software,https://www.linkedin.com/feed/update/urn:li:activity:7376478427542872065?
24. September 2025,Dr C. Sheela Sasikumar,Post,From Clinic to Reality: How Innovative hashtag Trial Designs Transform RWE,https://www.linkedin.com/feed/update/urn:li:activity:7376456193357225984?
24. September 2025,Akanksha Jain,Flipbook,How to Integrate Risk Management into Clinical Research Auditing,https://www.linkedin.com/feed/update/urn:li:activity:7376450314608148480?
24. September 2025,Sharmila Bhatt,Article,How to Conduct a Regulatory Gap Analysis Before Entering a New Market,https://www.linkedin.com/feed/update/urn:li:activity:7376405366684725248?
24. September 2025,BARBARA PIROLA,Post,CYBERSECURITY & COMPLIANCE VENDOR SUPPLY CHAIN RISK MANAGEMENT (SCRM) TEMPLATE,https://www.linkedin.com/feed/update/urn:li:activity:7376474936552615936?
24. September 2025,BARBARA PIROLA,Post,QUALITY COMPLIANCE REFRESH:A Smart Approach to the stability Studies,https://www.linkedin.com/feed/update/urn:li:activity:7376318535322468352?
24. September 2025,Mario Gabrielli Cossellu,Regulation,"Commission Delegated Regulation (EU) 2025/1920 of 12 June 2025 amending Regulation (EU) 2017/745 of the European Parliament and of the Council, as regards the assignment of Unique Device Identifiers for spectacle frames, spectacle lenses and ready-to-wear reading spectacles",https://www.linkedin.com/posts/mariogabriellicossellu_unique-device-identifier-udi-activity-7376272301656272896-Oqif?
23. September 2025,MedTech Leading Voice,Video,Last Thursday's 'Closing the Blind Spots' Webinar,https://www.linkedin.com/feed/update/urn:li:activity:7376261437708742656?
23. September 2025,Syrma Johari MedTech,Whitepaper,Unlocking Competitive Advantage Through QARA,https://www.linkedin.com/feed/update/urn:li:activity:7376213006940033024?
23. September 2025,USA Food & Drug Administration FDA,Guidance,Consideration of Enforcement Policies for In Vitro Diagnostic Tests During a Section 564 Declared Emergency,https://www.linkedin.com/feed/update/urn:li:activity:7376154800796893184?
23. September 2025,USA Food & Drug Administration FDA,Guidance,Malaria: Developing Drugs for Treatment,https://www.linkedin.com/feed/update/urn:li:activity:7376156916852350977?
23. September 2025,South African Health Products Regulatory Authority,Guidance,ISO 13485 Certificate as a prerequisite for the approval of a Medical Device Establishment Licence,https://www.linkedin.com/feed/update/urn:li:activity:7376161061315563520?
23. September 2025,"NMPA-National Medical Products Administration, Peoples Republic of China",Standards,Announcement of the State Food and Drug Administration on the Issuance of 15 Medical Device Industry Standards (No. 92 of 2025),https://www.linkedin.com/feed/update/urn:li:activity:7376166859806625792?
23. September 2025,European Medicines Agency,Guidance,"Guidelines on the details of the various categories of variation, on the operation of the procedures laid down in Chapters II, IIa, III and IV of Commission Regulation (EC) No 1234/2008",https://www.linkedin.com/feed/update/urn:li:activity:7376152715011334144?
23. September 2025,Brian Newbery,Flipbook,Best Practices for Internal Audits of Quality Management System,https://www.linkedin.com/feed/update/urn:li:activity:7376102233320595458?
23. September 2025,BARBARA PIROLA,Guidance,Pharma Training New ICH E11A_Training Material Available,https://www.linkedin.com/feed/update/urn:li:activity:7376099983122436096?
23. September 2025,Tarun Agrawal,Poll,Which part of regulatory filing slows you down the most?,https://www.linkedin.com/feed/update/urn:li:activity:7376157009290768385?
 22. September 2025,BARBARA PIROLA,Guidance,EMA JUST PUBLISHED New variations guidelines to streamline lifecycle management of medicines,https://www.linkedin.com/feed/update/urn:li:activity:7375876257739264000?
 22. September 2025,Tasha Mohseni,Post,"U.S. Department of Health and Human Services (HHS) issued a notice today entitled, Regulatory Agenda",https://www.linkedin.com/feed/update/urn:li:activity:7375873614828662784?
 22. September 2025,Fabio Fiorella,Guidance,Commission publishes new measures for the better lifecycle management of medicine authorisations,https://www.linkedin.com/feed/update/urn:li:activity:7375863832629567488?
 22. September 2025,Rosapharma Consulting,Post,"This week, we are covering the dissolution of the National Food Commission",https://www.linkedin.com/feed/update/urn:li:activity:7375850725605711872?
 22. September 2025,Dr C. Sheela Sasikumar,Post,Not all adverse events are the same,https://www.linkedin.com/feed/update/urn:li:activity:7375905399100727297?
 22. September 2025,Marina Daineko,News,Monday News,https://lnkd.in/p/eu5w2b_8
 22. September 2025,Akanksha Jain,Post,The Cost of Non-Compliance:How Weak CSV Practices Erode Scientific Credibility,https://lnkd.in/p/eTaESBiw
 22. September 2025,Pharmaguide Hub,Post,Investigation Report for the Unavailability of Daily Temperature Monitoring Record for Refrigerator,https://lnkd.in/p/egUawTUh
22. September 2025,MedTech Leading Voice,Flipbook,MedTech Leading Voice Regulatory Roundup Monday 22. September 2025,https://www.linkedin.com/feed/update/urn:li:activity:7375846356843794432?
22. September 2025,Central Drugs Standard Control Organization,Guidance,ICMR-CDSCO Standard Performance Evaluation Protocols,https://www.linkedin.com/feed/update/urn:li:activity:7374316539652616192?
22. September 2025,Central Drugs Standard Control Organization,Circular,Provision for Subsequent Importer in CDSCO Online System for Medical Devices,https://www.linkedin.com/feed/update/urn:li:activity:7374323386090680320?
22. September 2025,Egyptian Drug Authority,Plan,Strategic Plan of the Egyptian Drug Authority (2025-2027),https://www.linkedin.com/feed/update/urn:li:activity:7373999589483520000?
22. September 2025,European Commission,Guidance,DRAFT MDCG 2025-X 2 Q&A on Trend Reporting MDR / IVDR,https://www.linkedin.com/feed/update/urn:li:activity:7374407602786713600?
22. September 2025,European Commission,Form,Manufacturer's Trend Report Form (MTR),https://www.linkedin.com/feed/update/urn:li:activity:7374410621594783744?
22. September 2025,European Medicines Agency,Guidance,Questions and Answers on Implementing Regulation (EU) 2025/1466,https://www.linkedin.com/feed/update/urn:li:activity:7374325891205603328?
22. September 2025,European Medicines Agency,Guidance,EU Implementation Guide (Vet EU IG) on veterinary medicines product data,https://www.linkedin.com/feed/update/urn:li:activity:7374329531844968448?
22. September 2025,European Medicines Agency,Template,Letter of intent for the submission of a worksharing procedure,https://www.linkedin.com/feed/update/urn:li:activity:7374331790024404992?
22. September 2025,European Medicines Agency,Meeting,Committee for Medicinal Products for Human Use (CHMP) 15-18 September 2025,https://lnkd.in/p/eK_VtyRq
22. September 2025,European Union Agency for Cybersecurity (ENISA),Guidance,Cyber Hygiene in the Health Sector,https://lnkd.in/p/eTRuDajV
22. September 2025,"Health Products Regulatory Authority (HPRA), Ireland",Report,Annual Report 2024,https://lnkd.in/p/exFX_Tjk
22. September 2025,International Council for Harmonisation,Guidance,ICH E11A EWG Training Material - Pediatric Extrapolation â€“ Case Example,https://lnkd.in/p/edrSsh_4
22. September 2025,International Council for Harmonisation,Guidance,ICH Q3E Presentation Draft Guideline & Supporting Class 3 Leachables,https://lnkd.in/p/eHu64F8J
22. September 2025,Medical Device Authority Malaysia,Guidance,(CAB) Guide for Conducting Conformity Assessment by way of Verification,https://www.linkedin.com/feed/update/urn:li:activity:7372921104132186112?
22. September 2025,Medical Device Authority Malaysia,Guidance,Medical Device Registration Submission in Medc@st Conformity Assessment,https://www.linkedin.com/feed/update/urn:li:activity:7372925454015438848?
22. September 2025,Medicines and Healthcare products Regulatory Agency,Guidance,International Recognition Procedure,https://www.linkedin.com/feed/update/urn:li:activity:7374340053814108161?
22. September 2025,National Institute of Standards and Technology (NIST),Guidance,Recommendations for Key-Encapsulation Mechanisms,https://lnkd.in/p/e3jwFftb
22. September 2025,"NMPA-National Medical Products Administration, Peoples Republic of China",Guidance,Printing & Distributing Guidelines for Self-inspection & Verification,https://www.linkedin.com/feed/update/urn:li:activity:7373978922285428736?
22. September 2025,"NMPA-National Medical Products Administration, Peoples Republic of China",Standard,Terminology of Medical Devices Using Brain-Computer Interface Technology,https://www.linkedin.com/feed/update/urn:li:activity:7373982319348555776?
22. September 2025,Swissmedic,Forms,Swissmedic Forms for September 2025,
22. September 2025,Swissmedic,Guidance,eDok,https://www.linkedin.com/feed/update/urn:li:activity:7372916471393308672?
22. September 2025,"Therapeutic Goods Administration (TGA), Australia",Guidance,Essential Principles checklist,https://www.linkedin.com/feed/update/urn:li:activity:7373228217551233024?
22. September 2025,USA Food & Drug Administration FDA,Guidance,Symptomatic Nonerosive Gastroesophageal Reflux Disease,https://www.linkedin.com/feed/update/urn:li:activity:7373777756666617856?
22. September 2025,USA Food & Drug Administration FDA,Guidance,Erosive Esophagitis,https://www.linkedin.com/feed/update/urn:li:activity:7373777209356103680?
22. September 2025,USA Food & Drug Administration FDA,Guidance,Disseminated Coccidioidomycosis,https://www.linkedin.com/feed/update/urn:li:activity:7373776608748265472?
22. September 2025,USA Food & Drug Administration FDA,Guidance,Safety Labeling Changes - Implementation of Section 505(o)(4) of FD&C Act,https://lnkd.in/p/eYHkXzUa
22. September 2025,USA Food & Drug Administration FDA,Factsheet,What Breastfeeding Women Should Know About Clinical Lactation Studies,https://lnkd.in/p/e4ZZuY_P
21. September 2025,MedTech Leading Voice,Newsletter,European Commission Borderline & Classification Manual v4 Update,https://lnkd.in/p/eNwgvstc
21. September 2025,MedTech Leading Voice,Video/Article,The QA/RA Week That Was 14.-20. September 2025,https://lnkd.in/p/e_HrvKFv
21. September 2025,Amar Dinesh Singh,Video,Chapter -5 | Part-2 | Inspection of Overseas Manufacturing Site|Import License|L-11|CDSCO MDR 2017,https://lnkd.in/p/eqsCcm7M
21. September 2025,Sourabh Bansal,Post,Investigation Report for the use of Unreleased Raw Material during the Manufacturing Process,https://lnkd.in/p/eBvAiSXT
21. September 2025,Arslan Rahat,Post,Malaysia is now a Member of Medical Device Single Audit Program (MDSAP),https://lnkd.in/p/ei-DqM7c
21. September 2025,BARBARA PIROLA,Post,Is Your PQS Missing a Piece? The Critical Role of Pharmaceutical Excipients,https://lnkd.in/p/eps9rjDv
20. September 2025,European Union Agency for Cybersecurity (ENISA),Guidance,Cyber Hygiene in the Health Sector,https://lnkd.in/p/eTRuDajV
20. September 2025,Medical Device Authority,Announcement,Malaysia is now a Member of Medical Device Single Audit Program (MDSAP),https://lnkd.in/p/e4N6NsSa
20. September 2025,MedTech Leading Voice,Webinar,FDA Strategy 2025 Policy Pressures and the Path to MedTech Clearance,https://lnkd.in/p/e2d9U4An
20. September 2025,BARBARA PIROLA,Post,HOW TO MANAGE Legacy Systems Without Audit Trail,https://lnkd.in/p/e8B3znBq 
20. September 2025,BARBARA PIROLA,Post,GMP COMPLIANCE: Essential Records for the Conduct of a Clinical Trial,https://lnkd.in/p/eH-v6xNj
20. September 2025,BARBARA PIROLA,Post,EU GMP Annex 22 & The Implementation Pathway,https://lnkd.in/p/egpVheyF
19. September 2025,MedTech Leading Voice,Video,Preview MedTech Leading Voice Regulatory Roundup Monday 22. September 2025,https://lnkd.in/p/eAezzgcG
19. September 2025,National Institute of Standards and Technology (NIST),Guidance,Recommendations for Key-Encapsulation Mechanisms,https://lnkd.in/p/e3jwFftb
19. September 2025,"Health Products Regulatory Authority (HPRA), Ireland",Report,Annual Report 2024,https://lnkd.in/p/exFX_Tjk
19. September 2025,European Medicines Agency,Meeting,Committee for Medicinal Products for Human Use (CHMP) 15.-18. September 2025,https://lnkd.in/p/eK_VtyRq
19. September 2025,Rakesh Neelam,Guidance,Guideline for Preparation of eCTD in Kuwait,https://lnkd.in/p/eFFz4qVw 
