Date,Agency,Category,Title,Link
26. May 2025,European Medicines Agency,Newsflash,CTIS newsflash ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ 16 May 2025,
26. May 2025,European Medicines Agency,Guidance,"SOP - Validation,Publication,& Maintenance of real-world data sources & studies",
26. May 2025,European Medicines Agency,Guidance,Questions and answers for marketing authorisation on nitrosamine impurities,
26. May 2025,European Medicines Agency,Guidance,Data Protection Notice For the Organisation Management System (OMS),
26. May 2025,European Directorate for the Quality of Medicines & HealthCare,Guidance,"Guide to the preparation,use and quality assurance of blood components",
26. May 2025,"Health Products Regulatory Authority (HPRA),Ireland",Guidance,Registration of Processes under Article 61(5) of the Clinical Trial Regulation,
26. May 2025,"Health Products Regulatory Authority (HPRA),Ireland",Form,Application for the Register for Exemption,
26. May 2025,"Health Sciences Authority (HSA),Singapore",Consultation,Exemption from Registration Requirements for Artificial Intelligence ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ SAMD,
26. May 2025,International Council for Harmonisation,Meeting,"ICH Assembly Meeting,Madrid,Spain,May 2025",
26. May 2025,Medicines and Healthcare products Regulatory Agency,Guidance,Using control arms based on real-world data to support regulatory decisions,
26. May 2025,Medicines and Healthcare products Regulatory Agency,Regulation,The Medical Devices (Amendment) (Great Britain) Regulations 2025,
26. May 2025,Medical Device Single Audit Program MDSAP,Documents,MDSAP Documents for May 2025,
26. May 2025,Pharmacy and Poisons Board (PPB) of Kenya,Guidance,Look-alike Packaging of Health Products and Technologies,
26. May 2025,Sedgwick,Report,Recall Index Report United States edition Q1 2025,
26. May 2025,Sedgwick,Report,Recall Index Report European Edition Q1 2025,
26. May 2025,South African Health Products Regulatory Authority,Guidance,Questions and Answers: Licensing of Medical Device Establishments,
26. May 2025,Swissmedic,Forms,Swissmedic Forms for May 2025,
26. May 2025,Swissmedic,Guidance,Urgent amendment to the Swiss Pharmacopoeia,
26. May 2025,Swissmedic,Guidance,"Notifications according to Article 41,MPLO",
26. May 2025,"Therapeutic Goods Administration (TGA),Australia",Guidance,GMP clearance application and submission user guide,
26. May 2025,World Health Organisation WHO,Guidance,Transforming the paediatric medicines ecosystem: strategic roadmap 2025ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“2030,
19. May 2025,ANVISA Brazil,Guidance,Second edition of Q&A on RDC 894/2024 Cosmetovigilance,
19. May 2025,ANVISA Brazil,Newsletter,Post-Market Monitoring Newsletter - 1st Edition/2025,
19. May 2025,Egyptian Drug Authority,Guidance,"""WhatsApp"" service to facilitate communication with companies and factories",
19. May 2025,European Commission,Guidance,AI Literacy - Questions & Answers,
19. May 2025,European Commission,Survey,Results of the 12th NB survey,
19. May 2025,European Commission,Consultation,EU Biotech Act,
19. May 2025,European Medicines Agency,Guidance,IDMP Process for the electronic submission of medicinal product Information,
19. May 2025,European Medicines Agency,Guidance,Plasma Master File (PMF) requirements. Q&A for PMF Holders,
19. May 2025,European Medicines Agency,Guidance,Changes policy on the publication of clinical data - medicinal products,
19. May 2025,European Medicines Agency,Guidance,Policy on the publication of clinical data - medicinal products,
19. May 2025,European Directorate for the Quality of Medicines & HealthCare,Report,Certification Monthly Report April 2025,
19. May 2025,European Directorate for the Quality of Medicines & HealthCare,Guidance,Quality and Safety of Organs for Transplantation,
19. May 2025,European Directorate for the Quality of Medicines & HealthCare,News,Adoption of mycoplasmas general chapter & monographs with latest analytics,
19. May 2025,International Pharmaceutical Excipients Council Federation(IPEC),Guidance,Risk Assessment Guide for Pharmaceutical Excipients,
19. May 2025,International Medical Device Regulators Forum,Guidance,IMDRF Standard Operating Procedures Edition 13 Version 2,
19. May 2025,Medicines and Healthcare products Regulatory Agency,Guidance,Medicines: apply for a parallel import licence,
19. May 2025,Medicines and Healthcare products Regulatory Agency,Consultation,Harmonisation ICH E6 (R3) Guideline,
19. May 2025,Medicines and Healthcare products Regulatory Agency,Guidance,International Recognition Procedure,
19. May 2025,Medicines and Healthcare products Regulatory Agency,Guidance,Register a homeopathic medicine,
19. May 2025,Medicines and Healthcare products Regulatory Agency,Guidance,: Medical Devices Post Market Surveillance,
19. May 2025,Medicines and Healthcare products Regulatory Agency,Guidance,ManufacturerÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s Online Reporting Environment (MORE) & MORE implementation,
19. May 2025,Medicines and Healthcare products Regulatory Agency,Guidance,Medicines: reclassify your product,
19. May 2025,Department of Health Hong Kong Special Administration,Guidance,Personalised Medical Devices (TR-009),
19. May 2025,Department of Health Hong Kong Special Administration,Guidance,Overview of the Medical Device Administrative Control System (GN-01),
19. May 2025,Department of Health Hong Kong Special Administration,Guidance,Definitions & Abbreviations MDACS (GN-00),
19. May 2025,Department of Health Hong Kong Special Administration,Guidance,Software Medical Devices and Cybersecurity  (TR-007) Update,
19. May 2025,Swissmedic,Forms,Swissmedic Forms for May 2025,
19. May 2025,Swissmedic,Guidance,CH Guide Manufacturer Incident Report (MIR),
19. May 2025,Swissmedic,Guidance,Cannabis fÃƒÆ’Ã‚Â¼r medizinische Zwecke,
19. May 2025,Swissmedic,Guidance,Authorisation of co-marketing medicinal product,
19. May 2025,"Therapeutic Goods Administration (TGA),Australia",Guidance,Regulatory requirements for in vitro diagnostic (IVD) companion diagnostics (CDx),
12. May 2025,Egyptian Drug Authority,Guidance,Quality Module for Human Pharmaceuticals submitted for Re-registration,
12. May 2025,Egyptian Drug Authority,Guidance,Provision of a new service through the Department of Medical Supplies Variables,
12. May 2025,European Commission,Template,Manufacturer Incident Report (MIR) template version 7.3.1,
12. May 2025,European Commission,Meeting,Pharmaceutical Committee 102nd Meeting,
12. May 2025,European Data Protection Board,Letter,Simplification of record-keeping: EDPB and EDPS adopt letter to EU Commission,
12. May 2025,European Medicines Agency,Guidance,Policy on access to EudraVigilance data for medicinal products for human use,
12. May 2025,European Medicines Agency,Guidance,Product Management Service (PMS) - (ISO) standards for (IDMP) in Europe,
12. May 2025,European Medicines Agency,Guidance,"SOPs for assignment and renewal of micro-,SME enterprise status",
12. May 2025,European Medicines Agency,Guidance,NDSG workplan 2025-2028 Data and AI in medicines regulation,
12. May 2025,European Medicines Agency,Consultation,Part IV Guidelines on Good Manufacturing Practice specific to ATMPs,
12. May 2025,European Medicines Agency,Meeting,Pharmacovigilance Risk Assessment Committee‚(PRAC) 5 - 8 May 2025,
12. May 2025,European Directorate for the Quality of Medicines & HealthCare,Guidance,Validation of eCTD submissions for CEP applications,
12. May 2025,ISO (International Organization for Standardization),Standards,"ISO Update April 1,2025 to May 1,2025",
12. May 2025,Medicines and Healthcare products Regulatory Agency,Guidance,Medical devices: UK approved bodies,
12. May 2025,Medicines and Healthcare products Regulatory Agency,Consultation,M13B Bioequivalence for Immediate Release Solid Oral Dosage Forms,
12. May 2025,MedTech Europe,Response,Towards a Revised EU Regulatory Framework for Medical Devices,
12. May 2025,South African Health Products Regulatory Authority,Guidance,"SAHPRA Engagement Portal ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ Variation,Renewal and Response Applications",
12. May 2025,Swissmedic,Forms,Swissmedic Forms for May 2025,
12. May 2025,"Therapeutic Goods Administration (TGA),Australia",Guidance,Using the 'TGA assessed' claim on medicine labels,
12. May 2025,"Therapeutic Goods Administration (TGA),Australia",Guidance,Understanding regulation of custom-made medical devices,
12. May 2025,"Therapeutic Goods Administration (TGA),Australia",Guidance,Understanding specified articles in personalised medical devices regulation,
12. May 2025,USA Food & Drug Administration FDA,Guidance,Reduce the Risk of Disease Agents Associated with Sepsis by Human Cells,
12. May 2025,USA Food & Drug Administration FDA,Guidance,Reduce the Risk of Mycobacterium tuberculosis (Mtb) by Human Cells,
12. May 2025,USA Food & Drug Administration FDA,News,Expanded Use of Unannounced Inspections at Foreign Manufacturing Facilities,
12. May 2025,USA Food & Drug Administration FDA,News,First AI-Assisted Scientific Review Pilot and Aggressive Agency-Wide AI Rollout,
5. May 2025,ANVISA Brazil,Report,2024 Management Report,
5. May 2025,Council for International Organizations of Medical Sciences,Guidance,Severe cutaneous adverse reactions (SCAR),
5. May 2025,Council for International Organizations of Medical Sciences,Report,Artificial intelligence in pharmacovigilance,
5. May 2025,European Commission,Info session,CommissionÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s proposal for a Critical Medicines Act,
5. May 2025,European Commission,Update,Notified Body Update (50) Active MDR (17) IVDR 1 Withdrawn,
5. May 2025,European Medicines Agency,Newsflash,CTIS newsflash ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ 29. April 2025,
5. May 2025,European Medicines Agency,Update,CTIS Simplification Task Force: topics for analysis,
5. May 2025,European Medicines Agency,Paper,For a Reflection Paper on a tailored clinical approach in Biosimilar development,
5. May 2025,"Health Products Regulatory Authority (HPRA),Ireland",Guidance,NDS Web Extranet,
5. May 2025,Medical Device Authority Malaysia,Guidance,Advice Use of Spare Parts for Medical Device Maintenance Purposes,
5. May 2025,Medical Device Authority Malaysia,Guidance,Medical Device for the Purpose of Export Only,
5. May 2025,Medical Device Authority Malaysia,Guidance,Unregistered Medical Devices Under Special Access Exemption Application,
5. May 2025,"NMPA-National Medical Products Administration,Peoples Republic of China",Standards,"The ""Quality Management Standards for Online Sales of Medical Devices""",
5. May 2025,Regulatory Affairs Professionals Society (RAPS),Publication,SaMD Applicable requirements for market entry in the EU and US,
5. May 2025,Swiss Federal Council,News,The Federal Council defines guidelines for expanding the supply of medical devices,
5. May 2025,Swissmedic,Forms,Swissmedic Forms for April 2025,
5. May 2025,Swissmedic,Guidance,In-house medicinal product,
5. May 2025,Swissmedic,Guidance,Products containing cannabidiol,
5. May 2025,Swissmedic,Guidance,Formal Requirements,
5. May 2025,Swissmedic,Guidance,GMP compliance by foreign manfacturers,
5. May 2025,Swissmedic,Guidance,Authorisation of Asian medicinal products,
5. May 2025,Swissmedic,Guidance,Authorisation for homeopathic and anthroposophic medicinal products,
5. May 2025,Swissmedic,Guidance,Parallel Import of a human medicinal product according,
5. May 2025,USA Food & Drug Administration FDA,Report,FY 2024 GDUFA Science and Research Report,
5. May 2025,USA Food & Drug Administration FDA,Guidance,Registration & Listing of Cosmetic Product Facilities and Products,
28. April 2025,ANVISA Brazil,Guidance,Implementation of a Quality Management System (QMS) SNVS,
28. April 2025,"Cofepris,Mexico",Regulation,NOM-241-SSA1-2025 Good Manufacturing Practices for Medical Devices,
28. April 2025,"Cofepris,Mexico",Guidance,Questions & Answers  NOM-241-SSA1-2025,
28. April 2025,Drug Regulatory Authority of Pakistan,Guidance,DRAP-PSW Gateway: Online Application  for Pharmaceutical Export Certificates,
28. April 2025,Egyptian Drug Authority,Guidance,Stability Studies Review and Evaluation Time Frame Year 2025,
28. April 2025,Egyptian Drug Authority,Guidance,Link for the completion of the permissible stability studies,
28. April 2025,Egyptian Drug Authority,Consultation,Guideline for Good Clinical Practice E6(r3),
28. April 2025,European Commission,Update,Notified Body Update (50) Active MDR (15) IVD 1 Withdrawn,
28. April 2025,European Commission,Guidance,EUDAMED Release notes Playground v 3.11.0 2025,
28. April 2025,European Data Protection Board,Report,Annual Report 2024 Protecting Personal Data in a Changing Landscape,
28. April 2025,European Medicines Agency,Guidance,Business Process Descriptions,
28. April 2025,European Medicines Agency,Report,"Industry stakeholders and EU network experts surveys,fostering innovation",
28. April 2025,European Medicines Agency,Meeting,Committee for Medicinal Products for Human Use (CHMP) 22-25 April 2025,
28. April 2025,European Directorate for the Quality of Medicines & HealthCare,News,EPC adopts cutting-edge HTS chapter,
28. April 2025,Health Canada,Guidance,Updated: Filing submissions electronically,
28. April 2025,MedTech Europe,Response,EC Call for evidence on the Life Sciences Strategy,
28. April 2025,Medicines and Healthcare products Regulatory Agency,Guidance,Option to Apply UK Only Stickers to Medicines Expires 30. June 2025,
28. April 2025,Medicines and Healthcare products Regulatory Agency,Guidance,Medical devices: UK approved bodies,
28. April 2025,National Institute of Standards and Technology (NIST),Consultation,"NIST Updates Privacy Framework,Tying It to Recent Cybersecurity Guidelines",
28. April 2025,Swissmedic,Forms,Swissmedic Forms for April 2025,
28. April 2025,Swissmedic,Consultation,ICH Guideline M13B Bioequivalence Immediate-Release Solid  Dosage Forms,
28. April 2025,World Health Organisation WHO,Guidance,Implementing Patient Blood Management to Improve Global Blood Health Status,
21. April 2025,ANVISA Brazil,Guidance,Procedural instruction for registration and post-registration of biological products,
21. April 2025,ANVISA Brazil,Guidance,Guidelines on health framework for ultrasensitive PCR parameter,
21. April 2025,ANVISA Brazil,Guidance,Guide on studies of forced degradation in drugs published,
21. April 2025,Egyptian Drug Authority,Guidance,Regulatory Guide on Cosmetic Claims,
21. April 2025,European Commission,News,"""Master UDI-DI Implementation: Updates and Deadlines for Medical Devices",
21. April 2025,European Data Protection Board,Guidance,processing of personal data through blockchain technologies,
21. April 2025,European Medicines Agency,Guidance,Anonymisation of personal in risk management plans,
21. April 2025,European Medicines Agency,Guidance,Q&A how should third party audit(s) be reflected in part C of the QP declaration?,
21. April 2025,European Medicines Agency,Guidance,Q&A Practical arrangements companion diagnostics consultation procedure,
21. April 2025,European Medicines Agency,Guidance,Comments ICH M15 Guideline for Model Informed Drug Development (MIDD),
21. April 2025,European Medicines Agency,Guidance,Procedural advice on paediatric applications,
21. April 2025,European Medicines Agency,Report,surveys on early engagement fostering innovation,
21. April 2025,International Council for Harmonisation,Guidance,Stability Testing of Drug Substances and Drug Products Q1,
21. April 2025,Medicines and Healthcare products Regulatory Agency,Guidance,Risk minimisation measures for medicines,
21. April 2025,South African Health Products Regulatory Authority,Guidance,Medical Devices and in Vitro Diagnostics Communications to Industry,
21. April 2025,Swissmedic,Forms,: Swissmedic Forms for April 2025,
21. April 2025,Team-NB,Press Release,Classification of IVDÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s intended for screening or detection of SARS-CoV-2,
21. April 2025,Team-NB,Guidance,Team-NB Position Paper on IVDR Certification Process,
21. April 2025,Team-NB,Guidance,Submission of Technical Documentation under Annex II and III of MDR 2017/745,
21. April 2025,Team-NB,Position Paper,European Artificial Intelligence Regulation V2,
21. April 2025,World Health Organisation WHO,Report,Expert Committee on Specifications for Pharmaceutical Preparations,
21. April 2025,World Health Organisation WHO,Report,"WHO Drug Information - Volume 39,No. 1",
14. April 2025,ANVISA Brazil,Report,monitoring and intervention in potential risk in health services,
14. April 2025,Central Drugs Standard Control Organization,Regulation,Market Standing Certificate (MSC) & Non-Conviction Certificate (NCC),
14. April 2025,Egyptian Drug Authority,Guidance,Non-sterile local supplies previously traded,
14. April 2025,European Commission,Initiative,AI Continent Action Plan,
14. April 2025,European Commission,Regulation,Harmonized Standards MDR,
14. April 2025,European Commission,Regulation,Harmonized Standards IVDR,
14. April 2025,European Data Protection Board,Guidance,Study on the secondary use of personal data in the context of scientific research,
14. April 2025,European Data Protection Board,Guidance,AI Privacy Risks & Mitigations Large Language Models (LLMs),
14. April 2025,European Medicines Agency,Guidance,Good Manufacturing Practice‚and‚Good Distribution Practice: Q&A,
14. April 2025,European Medicines Agency,Meeting,Pharmacovigilance Risk Assessment Committee‚(PRAC) 7- 10- April 2025,
14. April 2025,European Directorate for the Quality of Medicines & HealthCare,Report,Certification Monthly Report March 2025,
14. April 2025,European Directorate for the Quality of Medicines & HealthCare,Consultation,Pharmeuropa 37.2 just released (54 drafts published),
14. April 2025,"Health Products Regulatory Authority (HPRA),Ireland",Guidance,Good Distribution Practice of Medicinal Products for Human Use,
14. April 2025,International Medical Device Regulators Forum,Guidance,Terms of Reference,
14. April 2025,International Medical Device Regulators Forum,Guidance,IMDRF Standard Operating Procedures,
14. April 2025,ISO (International Organization for Standardization),Standards,"ISO Update March 1,2025 to April 1,2025",
14. April 2025,Medicines and Healthcare products Regulatory Agency,Guidance,Early Access to Medicines Scheme ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ Overview,
14. April 2025,Medicines and Healthcare products Regulatory Agency,Guidance,Clinical investigations,
14. April 2025,Medicines and Healthcare products Regulatory Agency,Regulation,Clinical Trials regulations signed into law,
14. April 2025,"NMPA-National Medical Products Administration,Peoples Republic of China",Standards,Abolition of Two Medical Device Industry Standards (No. 36 [2025]),
14. April 2025,Swissmedic,Guidance,Expansion of the Swissmedic position paper on real world evidence,
14. April 2025,Swissmedic,Forms,: Swissmedic Forms for April 2025,
14. April 2025,"Therapeutic Goods Administration (TGA),Australia",Guidance,Understanding labelling and presentation requirements for listed medicines,
14. April 2025,USA Food & Drug Administration FDA,Guidance,Plan to Phase Out Animal Testing for MABs,
14. April 2025,USA Executive Office of the President,Memorandum,"M-25-21,M-25-22 playbook for responsible AI adoption",
7. April 2025,ANVISA Brazil,Guidance,Safety assessment of impurities & degradation products of synthetic drugs,
7. April 2025,Central Drugs Standard Control Organization,Guidance,Draft risk-based classification of Medical Devices: Cardiovascular & Neurological,
7. April 2025,Central Drugs Standard Control Organization,Guidance,Medical Devices FAQ Doc No.:CDSCO/FAQ/MD/01/2024 Addendum No.: 01,
7. April 2025,European Medicines Agency,Guidance,Guideline on the quality aspects of mRNA vaccines,
7. April 2025,European Medicines Agency,Guidance,Linking to electronic product information (ePI) from EU medicine packages,
7. April 2025,European Medicines Agency,Guidance,Scientific Data Requirements for a Plasma Master File 5 Revision 1 & Annexes,
7. April 2025,European Medicines Agency,Template,Request for advice on the clinical development strategy or clinical data,
7. April 2025,European Medicines Agency,Template,Request for advice on the orphan device status from the Expert Panels,
7. April 2025,European Medicines Agency,Guidance,IRIS guide to registration and Research Product Identifier s RPIs,
7. April 2025,European Medicines Agency,Reflection Paper,A tailored clinical approach in biosimilar development,
7. April 2025,European Medicines Agency,Reflection Paper,Real-world data in non interventional studies used to generate evidence.,
7. April 2025,European Medicines Agency,Document,Journey towards a roadmap for regulatory guidance on real-world evidence,
7. April 2025,"Health Products Regulatory Authority (HPRA),Ireland",Guidance,Verification of economic operator registration for medical device inspections,
7. April 2025,International Medical Device Regulators Forum,Consultation,Playbook for Medical Device Regulatory Reliance Programs,
7. April 2025,International Medical Device Regulators Forum,Outcome Statement,"27th Session of the IMDRF 10-14 March 2025 Shibuya,Tokyo,JAPAN",
7. April 2025,International Medical Device Regulators Forum,Guidance,Medical Devices: PMS: National Competent Authority Report Exchange Criteria,
7. April 2025,Medicines and Healthcare products Regulatory Agency,Guidance,Innovative Licensing and Access Pathway (ILAP),
7. April 2025,Medicines and Healthcare products Regulatory Agency,Guidance,Exceptional Use Authorisation,
7. April 2025,Medicines and Healthcare products Regulatory Agency,Guidance,Current Fees,
7. April 2025,Medicines and Healthcare products Regulatory Agency,Guidance,National assessment procedure for medicines,
7. April 2025,Medical Device Authority Malaysia,Guidance,Online Product Classification Application Process,
7. April 2025,Medical Device Authority Malaysia,Guidance,Implementation of Validity Period for Product Classification Letter,
7. April 2025,Swissmedic,Guidance,Medical Device Exemption Procedure,
7. April 2025,Swissmedic,Guidance,Packaging for human medicinal products,
7. April 2025,Swissmedic,Guidance,Procedure with prior notification,
7. April 2025,Swissmedic,Guidance,Fast-track authorisation procedure,
7. April 2025,Swissmedic,Guidance,Temporary authorisation for human medicinal products,
7. April 2025,Swissmedic,Forms,Swissmedic Forms for April 2025,
7. April 2025,Saudi Food & Drug Authority,Guidance,ISO 13485 Requirements and Corresponding SFDA-MDS Requirements,
7. April 2025,USA Food & Drug Administration FDA,Guidance,Evaluation of Sex-Specific Data in Medical Device Clinical Studies,
31. March 2025,ANVISA Brazil,Consultation,Database for Unique Identification of Medical Devices,
31. March 2025,ANVISA Brazil,Regulation,Adjustments to the new regulation of medical devices for IVDs,
31. March 2025,European Commission,Presentation,The EU HTA Regulation: Health Technology Developers of Medicinal Products,
31. March 2025,European Medicines Agency,Report,Advice from the Expert Panels to Manufacturers of High Risk Medical Devices,
31. March 2025,European Medicines Agency,Report,Good Manufacturing and Distribution Practice Inspectors Working Group 2024,
31. March 2025,European Medicines Agency,Newsflash,CTIS newsflash ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ 25 March 2025,
31. March 2025,European Medicines Agency,Guidance,Unforeseen variations according to Article 5 of (EC) No 1234/2008,
31. March 2025,European Medicines Agency,Guidance,Post-authorisation procedural advice for users of the centralised procedure,
31. March 2025,European Medicines Agency,Guidance,Pre-authorisation procedural advice for users of the centralised procedure,
31. March 2025,European Medicines Agency,Meeting,Committee for Medicinal Products for Human Use (CHMP) 24-27 March 2025,
31. March 2025,"Health Products Regulatory Authority (HPRA),Ireland",Guidance,Traditional Herbal Medicinal Products Registration Scheme,
31. March 2025,"Health Products Regulatory Authority (HPRA),Ireland",Guidance,Batch-Specific Requests for Human Medicines,
31. March 2025,Medicines and Healthcare products Regulatory Agency,Guidance,"Safety communications medicines,medical devices & other healthcare products",
31. March 2025,Medicines and Healthcare products Regulatory Agency,Guidance,"Medicines: register to manufacture,import or distribute active substances",
31. March 2025,Medicines and Healthcare products Regulatory Agency,Guidance,Blue Guide: advertising and promoting medicines,
31. March 2025,Medical Device Authority Malaysia,Guidance,Implementation of Medical Device Import Permit,
31. March 2025,Medical Device Authority Malaysia,Guidance,Medical Devices that have been Approved by other Recognized Countries,
31. March 2025,National Institute of Standards and Technology (NIST),Guidance,Guidelines on Mitigating Cyberattacks Against AI,
31. March 2025,Swissmedic,Guidance,Product quality reviews,
31. March 2025,Swissmedic,Template,Example of a product list,
31. March 2025,"Therapeutic Goods Administration (TGA),Australia",Guidance,Preparing for Good Clinical Practice (GCP) inspections,
31. March 2025,"Therapeutic Goods Administration (TGA),Australia",Strategic Plan,Access strategic plan: Updated for 2025-2028,
31. March 2025,"Therapeutic Goods Administration (TGA),Australia",Guidance,Complying with the Unique Device Identification requirements for medical devices,
31. March 2025,"Therapeutic Goods Administration (TGA),Australia",Guidance,Complying with the Unique Device Identification timeframes for medical devices,
31. March 2025,USA Food & Drug Administration FDA,Guidance,FDA Data Standards Catalog,
31. March 2025,USA Food & Drug Administration FDA,Guidance,Study Data Technical Conformance Guide,
31. March 2025,World Health Organisation WHO,Guidance,Ethics and governance of artificial intelligence for health,
24. March 2025,"Access Consortium‚- Australia,Canada,Singapore,Switzerland,UK",Strategic Plan,Strategic Plan 2025-2028,
24. March 2025,European Commission,Guidance,MDCG 2020-16 rev.4 Guidance on IVD Classification Rules - IVDR 2017/746,
24. March 2025,European Medicines Agency,Guidance,Assessment templates and guidance,
24. March 2025,European Medicines Agency,Report,The European medicines agencies network strategy 2028,
24. March 2025,European Medicines Agency,Report,Analysis and summaries of public consultation results,
24. March 2025,European Medicines Agency,Report,2024 Annual Report on EudraVigilance for the European Parliament,
24. March 2025,European Medicines Agency,Guidance,ICH M11 Technical Specification Updated Step 2b,
24. March 2025,European Medicines Agency,Qualification,AI tool to diagnose inflammatory liver disease (MASH) in biopsy samples,
24. March 2025,Health Canada,Guidance,Regulating authorities under the Food and Drugs Act: Overview,
24. March 2025,Health Canada,Guidance,Regulatory enrolment process (REP),
24. March 2025,Health Canada,Guidance,Environmental risk management authorities under the Food and Drugs Act,
24. March 2025,Health Canada,Consultation,Guidance on co-packaged drug products,
24. March 2025,International Council for Harmonisation,Guidance,ICH M11 Step 2b Technical Specification Document & Template Now Available,
24. March 2025,International Council for Harmonisation,Guidance,M13B Bioequivalence for Immediate Release Solid Oral Dosage Forms,
24. March 2025,International Council for Harmonisation,Guidance,ICH electronic Common Technical Document - eCTD v4.0 Step 4,
24. March 2025,Medicines and Healthcare products Regulatory Agency,Collection,Decentralised manufacture hub,
24. March 2025,MedTech Europe,Paper,Submission of Vigilance Reports to Notified Bodies EU MDR & IVDR,
24. March 2025,MedTech Europe,Paper,Future governance of medical technologies in Europe,
24. March 2025,MedTech Europe,Paper,Digitalisation of Technical Documentation,
24. March 2025,"NMPA-National Medical Products Administration,Peoples Republic of China",Regulation,Adjusting and Optimizing the Production of Imported Medical Device Products,
24. March 2025,"NMPA-National Medical Products Administration,Peoples Republic of China",Standards,Abolishing Two Medical Device Industry Standards (No. 31 [2025]),
24. March 2025,"NMPA-National Medical Products Administration,Peoples Republic of China",Notice,2025 Medical Device Industry Standard Formulation and Revision Plan,
24. March 2025,Swissmedic,Standards,Export Certificates,
24. March 2025,"Therapeutic Goods Administration (TGA),Australia",Guidance,Proposed changes to IVD medical device classifications and definitions,
24. March 2025,"Therapeutic Goods Administration (TGA),Australia",Report,Performance Report - 2023-24,
24. March 2025,"Therapeutic Goods Administration (TGA),Australia",Report,Performance Reports,
24. March 2025,"Therapeutic Goods Administration (TGA),Australia",Guidance,"Consent supply,export medical devices that do not meet the Essential Principles",
24. March 2025,USA Food & Drug Administration FDA,Fees,Over-The-Counter Monograph Drug User Fee Program (OMUFA),
17. March 2025,Egyptian Drug Authority,Guidance,Compliance with the application form for trade names for human pharmaceuticals,
17. March 2025,Egyptian Drug Authority,Guidance,Solubility Rate Studies for Imported / Local Human Pharmaceutical Products,
17. March 2025,European Commission,Guidance,Questions and Answers on the Critical Medicines Act,
17. March 2025,European Commission,Fact Sheet,Critical Medicines Act: Improving & securing supply of critical medicines,
17. March 2025,European Commission,Factsheet,EU actions to address medicine shortages and improve security of supply,
17. March 2025,European Medicines Agency,Guidance,Key documents related to the European Shortages Monitoring Platform,
17. March 2025,European Medicines Agency,Guidance,"FAQs How to create,submit and withdraw CTA - CTIS Training - Module 10",
17. March 2025,European Medicines Agency,Guidance,Product Management Service (PMS) roadmap,
17. March 2025,European Medicines Agency,Guidance,Clinical Evaluation Consultation Procedure (CECP) for a drug-eluting stent,
17. March 2025,European Medicines Agency,Guidance,List of Clinical Evaluation Procedures CECP Opinions,
17. March 2025,European Medicines Agency,Guidance,IRIS guide for applicants,
17. March 2025,European Medicines Agency,Newsflash,CTIS newsflash ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ 11. March 2025,
17. March 2025,European Directorate for the Quality of Medicines & HealthCare,Report,Certification Monthly Report February 2025,
17. March 2025,"Health Sciences Authority (HSA),Singapore",Consultation,Best Practices Guide for Medical Device Cybersecurity,
17. March 2025,ISO (International Organization for Standardization),Standards,"ISO Update February 1,2025 to March 1,2025",
17. March 2025,"MEDSAFE,New Zealand",Policy,Policy Statement on Clinical trials - Protocol clarification letters,
17. March 2025,Department of Health & Social Care,Policy Paper,Government response to the Regulatory Horizons Council,
17. March 2025,Medicines and Healthcare products Regulatory Agency,Guidance,Footnotes removed referencing Article 8 of EU Regulation 2023/1182,
17. March 2025,Medicines and Healthcare products Regulatory Agency,Guidance,Register medical devices to place on the market,
17. March 2025,Medicines and Healthcare products Regulatory Agency,Guidance,Certificates of Free Sale Reference Guide,
17. March 2025,Medicines and Healthcare products Regulatory Agency,Guidance,Good clinical practice for clinical trials,
17. March 2025,Medicines and Healthcare products Regulatory Agency,Newsletter,Regulating and evaluating digital mental health technologies,
17. March 2025,"NMPA-National Medical Products Administration,Peoples Republic of China",Guidance,Key Points and Judgment Principles for Medical Device Clinical Trials,
17. March 2025,Swissmedic,Guidance,swissdamed Privacy Notice and Terms of Use,
17. March 2025,Swissmedic,Guidance,Collaborative Assessment Procedures Project ORBIS,
17. March 2025,Team-NB,Statement,Certificates with Conditions ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ Team-NB Statement,
17. March 2025,"Therapeutic Goods Administration (TGA),Australia",Guidance,Advertising requirements for disease education activities,
17. March 2025,"Therapeutic Goods Administration (TGA),Australia",Guidance,Applying to use a restricted representation,
17. March 2025,"Therapeutic Goods Administration (TGA),Australia",Guidance,Advertising compliance self assessment checklist,
17. March 2025,USA Food & Drug Administration FDA,Notification,Data Integrity ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ Medical Devices,
10. March 2025,Egyptian Drug Authority,Guidance,Registration of Synthetic Peptides Human Pharmaceutical Products rDNA Origin,
